id,scenario,dataset,region,classLabel,class,x,units,param,value
1279,GCAM_SSP2,foresight_v1,Colombia,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,56.61638889
1280,GCAM_SSP2,foresight_v1,Colombia,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,59.29916667
1281,GCAM_SSP2,foresight_v1,Colombia,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,61.98194444
1282,GCAM_SSP2,foresight_v1,Colombia,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,64.66472222
1283,GCAM_SSP2,foresight_v1,Colombia,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,67.3475
1284,GCAM_SSP2,foresight_v1,Colombia,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,0.415708278
1285,GCAM_SSP2,foresight_v1,Colombia,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,1.280319833
1286,GCAM_SSP2,foresight_v1,Colombia,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,2.666856556
1287,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.378999583
1288,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.114000306
1289,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.501999611
1290,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,3.053163889
1291,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,4.438565889
1292,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,4.939265278
1293,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,6.138104417
1294,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,7.873593444
1295,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,10.25064703
1296,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,12.37332072
1297,GCAM_SSP2,foresight_v1,Colombia,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,15.05590478
1298,GCAM_SSP2,foresight_v1,Colombia,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.546283627
1299,GCAM_SSP2,foresight_v1,Colombia,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,3.733047774
1300,GCAM_SSP2,foresight_v1,Colombia,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,10.67268712
1301,GCAM_SSP2,foresight_v1,Colombia,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,18.45244817
1302,GCAM_SSP2,foresight_v1,Colombia,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,26.12137979
1303,GCAM_SSP2,foresight_v1,Colombia,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,33.73617159
1304,GCAM_SSP2,foresight_v1,Colombia,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,41.7730166
1305,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.049
1306,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.039
1307,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.067914722
1308,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.897678897
1309,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,2.477758064
1310,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,5.514270536
1311,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,9.774843092
1312,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,15.58726115
1313,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,22.74128954
1314,GCAM_SSP2,foresight_v1,Colombia,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,31.00112433
1337,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.046000833
1338,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,2.733017222
1339,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,9.268797222
1340,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,13.16307222
1341,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,12.52769861
1342,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,16.7243165
1343,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,19.86730467
1344,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,23.18559347
1345,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,26.21100883
1346,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,29.21931933
1347,GCAM_SSP2,foresight_v1,EU-12,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,30.21863036
1348,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,238.5050836
1349,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,247.9944167
1350,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,246.5456944
1351,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,228.7714444
1352,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,273.417375
1353,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,301.8740086
1354,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,327.9201961
1355,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,348.1008314
1356,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,362.3104597
1357,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,374.7724036
1358,GCAM_SSP2,foresight_v1,EU-12,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,379.64415
1359,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,38.97369167
1360,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,35.4302
1361,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,34.20728055
1362,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,29.98940249
1363,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,31.84303973
1364,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,35.29469864
1365,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,41.87761353
1366,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,49.21187737
1367,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,56.90673555
1368,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,67.4410097
1369,GCAM_SSP2,foresight_v1,EU-12,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,74.49627175
1370,GCAM_SSP2,foresight_v1,EU-12,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,2.102880556
1371,GCAM_SSP2,foresight_v1,EU-12,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,4.464705556
1372,GCAM_SSP2,foresight_v1,EU-12,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,7.461216667
1373,GCAM_SSP2,foresight_v1,EU-12,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,10.52188611
1374,GCAM_SSP2,foresight_v1,EU-12,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,13.3253
1375,GCAM_SSP2,foresight_v1,EU-12,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,15.75010833
1376,GCAM_SSP2,foresight_v1,EU-12,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,15.73948333
1377,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,25.808
1378,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,41.225
1379,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,44.69694444
1380,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,36.065
1381,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,37.79944444
1382,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,39.53388889
1383,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,41.26833333
1384,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,43.00277778
1385,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,44.73722222
1386,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,46.47166667
1387,GCAM_SSP2,foresight_v1,EU-12,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,48.20611111
1388,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,74.67321111
1389,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,96.71844444
1390,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,90.85997222
1391,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,90.42377778
1392,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,107.477625
1393,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,120.2322819
1394,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,133.3200031
1395,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,145.0209031
1396,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,154.6733886
1397,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,164.1650664
1398,GCAM_SSP2,foresight_v1,EU-12,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,169.8850156
1399,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,23.38540667
1400,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,10.28104556
1401,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,10.62677861
1402,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,6.882815
1403,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,5.814433111
1404,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,6.340307028
1405,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,7.439736694
1406,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,8.865407
1407,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,10.01875089
1408,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,11.69782794
1409,GCAM_SSP2,foresight_v1,EU-12,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,13.08409331
1410,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.001000006
1411,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.669986111
1412,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,6.895805556
1413,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,11.86275815
1414,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,20.90541169
1415,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,38.28595566
1416,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,58.43834639
1417,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,76.85902313
1418,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,89.48773626
1419,GCAM_SSP2,foresight_v1,EU-12,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,100.8280115
1420,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.280002778
1421,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,4.106916667
1422,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,22.52702778
1423,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,33.31340544
1424,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,44.92815342
1425,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,62.48994231
1426,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,84.64695619
1427,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,109.8242145
1428,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,118.7815647
1429,GCAM_SSP2,foresight_v1,EU-12,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,135.7878716
1452,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,7.907356111
1453,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,46.32543611
1454,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,71.79898333
1455,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,91.93675556
1456,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,67.44412778
1457,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,113.3197172
1458,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,137.2378375
1459,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,163.4871522
1460,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,188.7477789
1461,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,229.5842822
1462,GCAM_SSP2,foresight_v1,EU-15,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,243.8491575
1463,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,788.7107778
1464,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,721.5573611
1465,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,593.98
1466,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,575.2805833
1467,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,640.9291278
1468,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,678.4669514
1469,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,722.5779808
1470,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,758.5263981
1471,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,785.6900608
1472,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,853.3231253
1473,GCAM_SSP2,foresight_v1,EU-15,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,874.5852717
1474,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,128.8891028
1475,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,538.322125
1476,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,638.174
1477,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,405.7749167
1478,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,407.8894056
1479,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,388.9936381
1480,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,392.0621439
1481,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,390.4905072
1482,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,385.7937378
1483,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,413.7180086
1484,GCAM_SSP2,foresight_v1,EU-15,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,413.2704903
1485,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,3.225891667
1486,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,5.396633333
1487,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,5.601544444
1488,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,6.610644444
1489,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,18.03124167
1490,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,29.33306667
1491,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,45.43470556
1492,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,61.84229444
1493,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,76.6629
1494,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,78.50101667
1495,GCAM_SSP2,foresight_v1,EU-15,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,78.4679
1496,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,261.0447222
1497,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,265.5641667
1498,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,323.6083333
1499,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,300.1555556
1500,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,300.1555556
1501,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,300.1555556
1502,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,300.1555556
1503,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,300.1555556
1504,GCAM_SSP2,foresight_v1,EU-15,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,300.1555556
