"","scenario","subRegion","param","aggregate","class","x","value"
"5280","GCAM_SSP2","South Korea","elecByTechTWh","sum","biomass",2025,2.77699729166669
"5281","GCAM_SSP2","South Korea","elecByTechTWh","sum","biomass",2030,3.23282734166669
"5282","GCAM_SSP2","South Korea","elecByTechTWh","sum","biomass",2035,3.74891805833336
"5283","GCAM_SSP2","South Korea","elecByTechTWh","sum","biomass",2040,4.25373456944448
"5284","GCAM_SSP2","South Korea","elecByTechTWh","sum","biomass",2045,4.81318885277782
"5285","GCAM_SSP2","South Korea","elecByTechTWh","sum","biomass",2050,5.23264034444449
"5286","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",1990,11.7703997222223
"5287","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2005,134.075883333334
"5288","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2010,200.490580555557
"5289","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2015,215.974677777779
"5290","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2020,251.572350000002
"5291","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2025,266.442579722224
"5292","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2030,278.876341666669
"5293","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2035,285.00373027778
"5294","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2040,285.977215833336
"5295","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2045,283.921925833336
"5296","GCAM_SSP2","South Korea","elecByTechTWh","sum","coal",2050,276.258394444447
"5297","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",1990,9.60433450000008
"5298","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2005,59.1846757777782
"5299","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2010,101.520908055556
"5300","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2015,120.435923861112
"5301","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2020,129.603090416668
"5302","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2025,134.217256380557
"5303","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2030,138.241510255557
"5304","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2035,139.060614116668
"5305","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2040,137.943711697223
"5306","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2045,137.053685922223
"5307","GCAM_SSP2","South Korea","elecByTechTWh","sum","gas",2050,134.195290372223
"5308","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",1990,6.36100000000005
"5309","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2005,3.67300000000003
"5310","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2010,3.87900000000003
"5311","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2015,3.73300000000003
"5312","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2020,3.01133333333336
"5313","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2025,3.8766666666667
"5314","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2030,4.74200000000004
"5315","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2035,5.60733333333338
"5316","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2040,6.4726944444445
"5317","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2045,7.33802777777784
"5318","GCAM_SSP2","South Korea","elecByTechTWh","sum","hydro",2050,8.20336111111118
"5319","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",1990,52.8888888888893
"5320","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2005,146.783055555557
"5321","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2010,148.595555555557
"5322","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2015,164.75638888889
"5323","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2020,191.246944444446
"5324","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2025,204.910361111113
"5325","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2030,218.17027777778
"5326","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2035,227.316722222224
"5327","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2040,232.499444444446
"5328","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2045,235.358888888891
"5329","GCAM_SSP2","South Korea","elecByTechTWh","sum","nuclear",2050,232.923222222224
"5330","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",1990,18.8576372222224
"5331","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2005,21.0415813888891
"5332","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2010,14.9629691666668
"5333","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2015,10.5846366666667
"5334","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2020,6.60041886111116
"5335","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2025,5.97691044722227
"5336","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2030,6.62456723055561
"5337","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2035,7.19982875000006
"5338","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2040,7.80650652777784
"5339","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2045,8.50364575000007
"5340","GCAM_SSP2","South Korea","elecByTechTWh","sum","refined liquids",2050,8.73322216666674
"5341","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",1990,0.00100003333333334
"5342","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2005,0.0150004166666668
"5343","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2010,0.771997222222228
"5344","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2015,3.97486111111114
"5345","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2020,5.26015365487226
"5346","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2025,6.2370886003806
"5347","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2030,7.71745315708895
"5348","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2035,9.58894300949452
"5349","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2040,11.8868399766334
"5350","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2045,10.6774889327168
"5351","GCAM_SSP2","South Korea","elecByTechTWh","sum","solar",2050,11.9492372804001
"5352","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2005,0.130003611111112
"5353","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2010,0.816997222222229
"5354","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2015,1.34195361111112
"5355","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2020,2.11166900000002
"5356","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2025,2.74553100833336
"5357","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2030,3.7458165916667
"5358","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2035,5.00618867500004
"5359","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2040,6.47989556388894
"5360","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2045,7.10432139722228
"5361","GCAM_SSP2","South Korea","elecByTechTWh","sum","wind",2050,8.07923889722229
"5362","GCAM_SSP2","South Korea","pop","sum","class1",1975,35.379
"5363","GCAM_SSP2","South Korea","pop","sum","class1",1990,42.918
"5364","GCAM_SSP2","South Korea","pop","sum","class1",2005,48.701
"5365","GCAM_SSP2","South Korea","pop","sum","class1",2010,49.546
"5366","GCAM_SSP2","South Korea","pop","sum","class1",2015,50.823
"5367","GCAM_SSP2","South Korea","pop","sum","class1",2020,51.313
"5368","GCAM_SSP2","South Korea","pop","sum","class1",2025,51.586
"5369","GCAM_SSP2","South Korea","pop","sum","class1",2030,51.607
"5370","GCAM_SSP2","South Korea","pop","sum","class1",2035,51.276
"5371","GCAM_SSP2","South Korea","pop","sum","class1",2040,50.536
"5372","GCAM_SSP2","South Korea","pop","sum","class1",2045,49.424
"5373","GCAM_SSP2","South Korea","pop","sum","class1",2050,47.994
"5374","GCAM_SSP2","South Korea","pop","sum","class1",2055,46.346
"5375","GCAM_SSP2","South Korea","pop","sum","class1",2060,44.588
"5376","GCAM_SSP2","South Korea","pop","sum","class1",2065,42.769
"5377","GCAM_SSP2","South Korea","pop","sum","class1",2070,40.936
"5378","GCAM_SSP2","South Korea","pop","sum","class1",2075,39.131
"5379","GCAM_SSP2","South Korea","pop","sum","class1",2080,37.385
"5380","GCAM_SSP2","South Korea","pop","sum","class1",2085,35.718
"5381","GCAM_SSP2","South Korea","pop","sum","class1",2090,34.143
"5382","GCAM_SSP2","South Korea","pop","sum","class1",2095,32.668
"5383","GCAM_SSP2","South Korea","pop","sum","class1",2100,31.222
"5384","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",1975,1.56135
"5385","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",1990,1.78547
"5386","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2005,1.50852
"5387","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2010,1.5504
"5388","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2015,1.50231
"5389","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2020,1.53405
"5390","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2025,1.55686
"5391","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2030,1.57807
"5392","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2035,1.59432
"5393","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2040,1.59527
"5394","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2045,1.59322
"5395","GCAM_SSP2","South Korea","watWithdrawBySec","sum","agriculture",2050,1.58431
"5396","GCAM_SSP2","South Korea","watWithdrawBySec","sum","desalination",2020,6.843022e-08
"5397","GCAM_SSP2","South Korea","watWithdrawBySec","sum","desalination",2025,1.2419496e-05
"5398","GCAM_SSP2","South Korea","watWithdrawBySec","sum","desalination",2030,4.054501e-05
"5399","GCAM_SSP2","South Korea","watWithdrawBySec","sum","desalination",2035,0.00010435023
"5400","GCAM_SSP2","South Korea","watWithdrawBySec","sum","desalination",2040,0.00026281886
"5401","GCAM_SSP2","South Korea","watWithdrawBySec","sum","desalination",2045,0.0006143136
"5402","GCAM_SSP2","South Korea","watWithdrawBySec","sum","desalination",2050,0.0016472237
"5403","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",1990,0.143741
"5404","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2005,0.679802
"5405","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2010,1.01579
"5406","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2015,1.01733
"5407","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2020,1.08436
"5408","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2025,1.11152
"5409","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2030,1.12958
"5410","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2035,1.12134
"5411","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2040,1.09122
"5412","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2045,1.05015
"5413","GCAM_SSP2","South Korea","watWithdrawBySec","sum","electricity",2050,0.992567
"5414","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",1975,0.345884
"5415","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",1990,1.7
"5416","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2005,4.3775
"5417","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2010,5.42629
"5418","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2015,6.25655
"5419","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2020,6.4035
"5420","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2025,6.50092
"5421","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2030,6.55509
"5422","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2035,6.55249
"5423","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2040,6.48306
"5424","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2045,6.35642
"5425","GCAM_SSP2","South Korea","watWithdrawBySec","sum","industry",2050,6.18399
"5426","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",1975,0.000196186
"5427","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",1990,0.0967154
"5428","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2005,0.168923
"5429","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2010,0.175601
"5430","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2015,0.208266
"5431","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2020,0.228444
"5432","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2025,0.239494
"5433","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2030,0.247431
"5434","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2035,0.25295
"5435","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2040,0.255692
"5436","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2045,0.255649
"5437","GCAM_SSP2","South Korea","watWithdrawBySec","sum","livestock",2050,0.252773
"5438","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",1975,0.020792
"5439","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",1990,0.333159
"5440","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2005,0.69373
"5441","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2010,0.719452
"5442","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2015,0.799373
"5443","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2020,0.773928
"5444","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2025,0.774433
"5445","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2030,0.765096
"5446","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2035,0.740745
"5447","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2040,0.690809
"5448","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2045,0.622111
"5449","GCAM_SSP2","South Korea","watWithdrawBySec","sum","mining",2050,0.550835
"5450","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",1975,2.27
"5451","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",1990,4.47
"5452","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2005,6.924
"5453","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2010,6.7742
"5454","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2015,6.672
"5455","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2020,6.92643
"5456","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2025,7.0553
"5457","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2030,7.16233
"5458","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2035,7.17478
"5459","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2040,7.09217
"5460","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2045,6.9361
"5461","GCAM_SSP2","South Korea","watWithdrawBySec","sum","municipal",2050,6.70344
"5462","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",1990,0.614216777777783
"5463","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2005,1.02000000000001
"5464","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2010,2.28399416666668
"5465","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2015,2.64972836111113
"5466","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2020,3.75596395833336
"5467","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2025,5.70704392222227
"5468","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2030,8.82412539444451
"5469","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2035,12.6304051833334
"5470","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2040,16.953177063889
"5471","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2045,21.9331201250002
"5472","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","biomass",2050,27.2697999555558
"5473","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",1990,18.0011666666668
"5474","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2005,57.0916361111116
"5475","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2010,94.3350527777785
"5476","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2015,163.759694444446
"5477","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2020,243.221888888891
"5478","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2025,301.099797222225
"5479","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2030,358.495808333336
"5480","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2035,413.145333333337
"5481","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2040,469.379875000004
"5482","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2045,526.164063888893
"5483","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","coal",2050,578.601658333338
"5484","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",1990,7.68099972222228
"5485","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2005,128.365105555557
"5486","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2010,175.819772222224
"5487","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2015,195.066994444446
"5488","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2020,260.335494444447
"5489","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2025,322.470625000003
"5490","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2030,396.54239166667
"5491","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2035,473.222819444448
"5492","GCAM_SSP2","Southeast Asia","elecByTechTWh","sum","gas",2040,557.011308333338
