scenario,region,subRegion,param,sources,class,x,xLabel,vintage,units,aggregate,classLabel,classPalette,origScen,origQuery,origUnits,origX,value
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2045,0.022319612
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2050,0.020898153
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2055,0.02228143
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2060,0.023239332
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2065,0.024087921
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2070,0.024604891
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2075,0.024976719
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2080,0.025240147
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2085,0.025439081
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2090,0.025618809
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2095,0.02576866
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2100,0.02591197
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1975,0.48095299
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1990,0.7345095
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2005,1.4707561
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2010,1.6699329
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2015,1.4019038
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2020,1.4127914
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2025,1.4178906
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2030,1.4118338
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2035,1.4478851
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2040,1.4897109
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2045,1.5185363
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2050,1.5316219
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2055,1.5636922
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2060,1.5853011
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2065,1.5979225
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2070,1.5901774
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2075,1.5888809
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2080,1.5796097
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2085,1.5644766
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2090,1.5453907
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2095,1.5234678
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2100,1.4991788
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1975,0.0039854
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1990,0.00937249
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2005,0.0298117
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2010,0.0490729
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2015,0.0471788
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2020,0.0448568
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2025,0.043445267
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2030,0.041788882
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2035,0.046199767
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2040,0.050520906
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2045,0.05584878
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2050,0.061321478
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2055,0.06161402
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2060,0.061420116
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2065,0.060882311
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2070,0.059369411
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2075,0.058413531
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2080,0.057223117
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2085,0.055911855
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2090,0.054546231
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2095,0.05314372
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2100,0.051703622
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1975,0.01345088
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1990,0.02119699
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2005,0.064087799
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2010,0.078572198
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2015,0.086501698
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2020,0.089196805
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2025,0.091811415
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2030,0.093458955
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2035,0.098604933
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2040,0.107164373
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2045,0.111998202
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2050,0.115788137
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2055,0.119989605
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2060,0.121994263
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2065,0.123510219
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2070,0.12365074
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2075,0.123403359
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2080,0.122313659
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2085,0.120772467
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2090,0.119145243
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2095,0.117599189
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2100,0.116186397
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1975,0.0034884
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1990,0.009540788
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2005,0.010174878
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2010,0.012684878
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2015,0.012773878
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2020,0.013684852
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2025,0.014546291
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2030,0.015343246
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2035,0.017480424
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2040,0.019594707
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2045,0.021662695
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2050,0.023694149
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2055,0.023805859
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2060,0.023861677
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2065,0.02389312
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2070,0.023808213
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2075,0.023752038
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2080,0.023631532
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2085,0.02347466
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2090,0.023296247
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2095,0.023090915
scenX,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2100,0.022849647
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1975,0.3177051
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1990,0.6014128
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2005,0.2621028
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2010,0.2707381
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2015,0.3444731
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2020,0.3582099
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2025,0.3655891
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2030,0.3661624
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2035,0.3571174
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2040,0.3519299
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2045,0.3505457
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2050,0.3482453
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2055,0.3573935
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2060,0.3645005
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2065,0.3698293
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2070,0.357859
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2075,0.36131
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2080,0.36316
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2085,0.3635356
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2090,0.363024
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2095,0.3619003
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2100,0.3602493
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,FiberCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1975,0.001558098
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,FiberCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,1990,0.005054599
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,FiberCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2005,0.006826798
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,FiberCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2010,0.006995598
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,FiberCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2015,0.007397198
scenX,Southeast Asia,BoHai,Ag Production (Mt),NA,FiberCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,scenX,ag production by tech,Mt,2020,0.007497995
