"subRegion","x","param","value","units","aggregate","scenario","class"
"Latvia",5,"cases",111.417,"Cases Per Million","sum","COVID","all"
"Latvia",6,"cases",27.856,"Cases Per Million","sum","COVID","all"
"Latvia",7,"cases",60.531,"Cases Per Million","sum","COVID","all"
"Latvia",8,"cases",88.38,"Cases Per Million","sum","COVID","all"
"Latvia",9,"cases",229.254,"Cases Per Million","sum","COVID","all"
"Latvia",10,"cases",2180.045,"Cases Per Million","sum","COVID","all"
"Latvia",11,"cases",5988.965,"Cases Per Million","sum","COVID","all"
"Latvia",12,"cases",12763.708,"Cases Per Million","sum","COVID","all"
"Latvia",13,"cases",13571.45,"Cases Per Million","sum","COVID","all"
"Latvia",14,"cases",10683.292,"Cases Per Million","sum","COVID","all"
"Latvia",15,"cases",8665.009,"Cases Per Million","sum","COVID","all"
"Latvia",16,"cases",8674.652,"Cases Per Million","sum","COVID","all"
"Latvia",17,"cases",7842.269,"Cases Per Million","sum","COVID","all"
"Latvia",18,"cases",2265.746,"Cases Per Million","sum","COVID","all"
"Latvia",19,"cases",768.105,"Cases Per Million","sum","COVID","all"
"Latvia",20,"cases",2021.498,"Cases Per Million","sum","COVID","all"
"Latvia",21,"cases",8384.874,"Cases Per Million","sum","COVID","all"
"Latvia",22,"cases",32592.476,"Cases Per Million","sum","COVID","all"
"Latvia",23,"cases",18490.209,"Cases Per Million","sum","COVID","all"
"Latvia",24,"cases",4582.916,"Cases Per Million","sum","COVID","all"
"Lebanon",1,"cases",0.591,"Cases Per Million","sum","COVID","all"
"Lebanon",2,"cases",68.839,"Cases Per Million","sum","COVID","all"
"Lebanon",3,"cases",37.671,"Cases Per Million","sum","COVID","all"
"Lebanon",4,"cases",73.127,"Cases Per Million","sum","COVID","all"
"Lebanon",5,"cases",82.434,"Cases Per Million","sum","COVID","all"
"Lebanon",6,"cases",410.244,"Cases Per Million","sum","COVID","all"
"Lebanon",7,"cases",1883.986,"Cases Per Million","sum","COVID","all"
"Lebanon",8,"cases",3298.198,"Cases Per Million","sum","COVID","all"
"Lebanon",9,"cases",6144.644,"Cases Per Million","sum","COVID","all"
"Lebanon",10,"cases",6901.309,"Cases Per Million","sum","COVID","all"
"Lebanon",11,"cases",7912.217,"Cases Per Million","sum","COVID","all"
"Lebanon",12,"cases",17660.854,"Cases Per Million","sum","COVID","all"
"Lebanon",13,"cases",10931.651,"Cases Per Million","sum","COVID","all"
"Lebanon",14,"cases",13790.503,"Cases Per Million","sum","COVID","all"
"Lebanon",15,"cases",8594.579,"Cases Per Million","sum","COVID","all"
"Lebanon",16,"cases",2040.136,"Cases Per Million","sum","COVID","all"
"Lebanon",17,"cases",661.531,"Cases Per Million","sum","COVID","all"
"Lebanon",18,"cases",2439.598,"Cases Per Million","sum","COVID","all"
"Lebanon",19,"cases",6040.047,"Cases Per Million","sum","COVID","all"
"Lebanon",20,"cases",3244.72,"Cases Per Million","sum","COVID","all"
"Lebanon",21,"cases",2628.688,"Cases Per Million","sum","COVID","all"
"Lebanon",22,"cases",4229.778,"Cases Per Million","sum","COVID","all"
"Lebanon",23,"cases",2981.91,"Cases Per Million","sum","COVID","all"
"Lesotho",1,"cases",0.926,"Cases Per Million","sum","COVID","all"
"Lesotho",2,"cases",11.578,"Cases Per Million","sum","COVID","all"
"Lesotho",3,"cases",267.246,"Cases Per Million","sum","COVID","all"
"Lesotho",4,"cases",222.782,"Cases Per Million","sum","COVID","all"
"Lesotho",5,"cases",236.214,"Cases Per Million","sum","COVID","all"
"Lesotho",6,"cases",165.813,"Cases Per Million","sum","COVID","all"
"Lesotho",7,"cases",72.253,"Cases Per Million","sum","COVID","all"
"Lesotho",8,"cases",456.216,"Cases Per Million","sum","COVID","all"
"Lesotho",9,"cases",2579.816,"Cases Per Million","sum","COVID","all"
"Lesotho",10,"cases",846.197,"Cases Per Million","sum","COVID","all"
"Lesotho",11,"cases",99.578,"Cases Per Million","sum","COVID","all"
"Lesotho",12,"cases",11.578,"Cases Per Million","sum","COVID","all"
"Lesotho",13,"cases",46.316,"Cases Per Million","sum","COVID","all"
"Lesotho",14,"cases",237.602,"Cases Per Million","sum","COVID","all"
"Lesotho",15,"cases",724.388,"Cases Per Million","sum","COVID","all"
"Lesotho",16,"cases",688.723,"Cases Per Million","sum","COVID","all"
"Lesotho",17,"cases",0,"Cases Per Million","sum","COVID","all"
"Lesotho",18,"cases",3353.298,"Cases Per Million","sum","COVID","all"
"Lesotho",19,"cases",66.694,"Cases Per Million","sum","COVID","all"
"Lesotho",20,"cases",612.765,"Cases Per Million","sum","COVID","all"
"Liberia",1,"cases",0.579,"Cases Per Million","sum","COVID","all"
"Liberia",2,"cases",26.637,"Cases Per Million","sum","COVID","all"
"Liberia",3,"cases",26.827,"Cases Per Million","sum","COVID","all"
"Liberia",4,"cases",94.591,"Cases Per Million","sum","COVID","all"
"Liberia",5,"cases",79.342,"Cases Per Million","sum","COVID","all"
"Liberia",6,"cases",23.55,"Cases Per Million","sum","COVID","all"
"Liberia",7,"cases",6.949,"Cases Per Million","sum","COVID","all"
"Liberia",8,"cases",16.792,"Cases Per Million","sum","COVID","all"
"Liberia",9,"cases",33.202,"Cases Per Million","sum","COVID","all"
"Liberia",10,"cases",38.994,"Cases Per Million","sum","COVID","all"
"Liberia",11,"cases",26.832,"Cases Per Million","sum","COVID","all"
"Liberia",12,"cases",13.705,"Cases Per Million","sum","COVID","all"
"Liberia",13,"cases",8.3,"Cases Per Million","sum","COVID","all"
"Liberia",14,"cases",8.878,"Cases Per Million","sum","COVID","all"
"Liberia",15,"cases",15.442,"Cases Per Million","sum","COVID","all"
"Liberia",16,"cases",332.226,"Cases Per Million","sum","COVID","all"
"Liberia",17,"cases",290.335,"Cases Per Million","sum","COVID","all"
"Liberia",18,"cases",36.676,"Cases Per Million","sum","COVID","all"
"Liberia",19,"cases",39.574,"Cases Per Million","sum","COVID","all"
"Liberia",20,"cases",2.509,"Cases Per Million","sum","COVID","all"
"Liberia",21,"cases",2.316,"Cases Per Million","sum","COVID","all"
"Liberia",22,"cases",3.86,"Cases Per Million","sum","COVID","all"
"Libya",1,"cases",NA,"Cases Per Million","sum","COVID","all"
"Libya",2,"cases",7.331,"Cases Per Million","sum","COVID","all"
"Libya",3,"cases",13.652,"Cases Per Million","sum","COVID","all"
"Libya",4,"cases",95.997,"Cases Per Million","sum","COVID","all"
"Libya",5,"cases",401.951,"Cases Per Million","sum","COVID","all"
"Libya",6,"cases",1486.662,"Cases Per Million","sum","COVID","all"
"Libya",7,"cases",2954.501,"Cases Per Million","sum","COVID","all"
"Libya",8,"cases",3818.332,"Cases Per Million","sum","COVID","all"
"Libya",9,"cases",3120.483,"Cases Per Million","sum","COVID","all"
"Libya",10,"cases",2510.298,"Cases Per Million","sum","COVID","all"
"Libya",11,"cases",2637.622,"Cases Per Million","sum","COVID","all"
"Libya",12,"cases",2113.516,"Cases Per Million","sum","COVID","all"
"Libya",13,"cases",3681.664,"Cases Per Million","sum","COVID","all"
"Libya",14,"cases",2665.938,"Cases Per Million","sum","COVID","all"
"Libya",15,"cases",1188.179,"Cases Per Million","sum","COVID","all"
"Libya",16,"cases",1106.264,"Cases Per Million","sum","COVID","all"
"Libya",17,"cases",7995.935,"Cases Per Million","sum","COVID","all"
"Libya",18,"cases",8602.097,"Cases Per Million","sum","COVID","all"
"Libya",19,"cases",4471.055,"Cases Per Million","sum","COVID","all"
"Libya",20,"cases",2479.544,"Cases Per Million","sum","COVID","all"
"Libya",21,"cases",2198.448,"Cases Per Million","sum","COVID","all"
"Libya",22,"cases",888.119,"Cases Per Million","sum","COVID","all"
"Liechtenstein",1,"cases",1803.73,"Cases Per Million","sum","COVID","all"
"Liechtenstein",2,"cases",365.974,"Cases Per Million","sum","COVID","all"
"Liechtenstein",3,"cases",0,"Cases Per Million","sum","COVID","all"
"Liechtenstein",4,"cases",-7.105427357601e-15,"Cases Per Million","sum","COVID","all"
"Liechtenstein",5,"cases",156.846,"Cases Per Million","sum","COVID","all"
"Liechtenstein",6,"cases",496.679,"Cases Per Million","sum","COVID","all"
"Liechtenstein",7,"cases",313.692,"Cases Per Million","sum","COVID","all"
"Liechtenstein",8,"cases",11920.319,"Cases Per Million","sum","COVID","all"
"Liechtenstein",9,"cases",19239.817,"Cases Per Million","sum","COVID","all"
"Liechtenstein",10,"cases",23762.221,"Cases Per Million","sum","COVID","all"
"Liechtenstein",11,"cases",8992.525,"Cases Per Million","sum","COVID","all"
"Liechtenstein",12,"cases",2169.704,"Cases Per Million","sum","COVID","all"
"Liechtenstein",13,"cases",2744.805,"Cases Per Million","sum","COVID","all"
"Liechtenstein",14,"cases",7005.804,"Cases Per Million","sum","COVID","all"
"Liechtenstein",15,"cases",2143.562,"Cases Per Million","sum","COVID","all"
"Liechtenstein",16,"cases",731.948,"Cases Per Million","sum","COVID","all"
"Liechtenstein",17,"cases",1463.896,"Cases Per Million","sum","COVID","all"
"Liechtenstein",18,"cases",5332.774,"Cases Per Million","sum","COVID","all"
"Liechtenstein",19,"cases",4339.413,"Cases Per Million","sum","COVID","all"
"Liechtenstein",20,"cases",2744.809,"Cases Per Million","sum","COVID","all"
"Liechtenstein",21,"cases",26559.315,"Cases Per Million","sum","COVID","all"
"Liechtenstein",22,"cases",18899.985,"Cases Per Million","sum","COVID","all"
"Lithuania",1,"cases",0.372,"Cases Per Million","sum","COVID","all"
"Lithuania",2,"cases",173.614,"Cases Per Million","sum","COVID","all"
"Lithuania",3,"cases",337.191,"Cases Per Million","sum","COVID","all"
"Lithuania",4,"cases",108.558,"Cases Per Million","sum","COVID","all"
"Lithuania",5,"cases",53.909,"Cases Per Million","sum","COVID","all"
"Lithuania",6,"cases",95.545,"Cases Per Million","sum","COVID","all"
"Lithuania",7,"cases",308.939,"Cases Per Million","sum","COVID","all"
"Lithuania",8,"cases",664.72,"Cases Per Million","sum","COVID","all"
"Lithuania",9,"cases",3764.877,"Cases Per Million","sum","COVID","all"
"Lithuania",10,"cases",17285.643,"Cases Per Million","sum","COVID","all"
"Lithuania",11,"cases",29980.721,"Cases Per Million","sum","COVID","all"
"Lithuania",12,"cases",15089.251,"Cases Per Million","sum","COVID","all"
"Lithuania",13,"cases",6172.063,"Cases Per Million","sum","COVID","all"
"Lithuania",14,"cases",6310.361,"Cases Per Million","sum","COVID","all"
"Lithuania",15,"cases",11580.523,"Cases Per Million","sum","COVID","all"
"Lithuania",16,"cases",10080.068,"Cases Per Million","sum","COVID","all"
"Lithuania",17,"cases",1630.567,"Cases Per Million","sum","COVID","all"
"Lithuania",18,"cases",1505.282,"Cases Per Million","sum","COVID","all"
"Lithuania",19,"cases",5950.865,"Cases Per Million","sum","COVID","all"
"Lithuania",20,"cases",12215.496,"Cases Per Million","sum","COVID","all"
"Lithuania",21,"cases",28637.902,"Cases Per Million","sum","COVID","all"
"Lithuania",22,"cases",22894.481,"Cases Per Million","sum","COVID","all"
"Lithuania",23,"cases",8050.599,"Cases Per Million","sum","COVID","all"
"Luxembourg",1,"cases",NA,"Cases Per Million","sum","COVID","all"
"Luxembourg",2,"cases",3429.35,"Cases Per Million","sum","COVID","all"
"Luxembourg",3,"cases",2529.874,"Cases Per Million","sum","COVID","all"
"Luxembourg",4,"cases",368.614,"Cases Per Million","sum","COVID","all"
"Luxembourg",5,"cases",442.652,"Cases Per Million","sum","COVID","all"
"Luxembourg",6,"cases",3774.332,"Cases Per Million","sum","COVID","all"
"Luxembourg",7,"cases",-110.268,"Cases Per Million","sum","COVID","all"
"Luxembourg",8,"cases",2967.799,"Cases Per Million","sum","COVID","all"
"Luxembourg",9,"cases",13586.655,"Cases Per Million","sum","COVID","all"
"Luxembourg",10,"cases",27636.442,"Cases Per Million","sum","COVID","all"
"Luxembourg",11,"cases",18488.881,"Cases Per Million","sum","COVID","all"
"Luxembourg",12,"cases",6258.525,"Cases Per Million","sum","COVID","all"
"Luxembourg",13,"cases",7438.399,"Cases Per Million","sum","COVID","all"
"Luxembourg",14,"cases",10289.627,"Cases Per Million","sum","COVID","all"
"Luxembourg",15,"cases",8763.193,"Cases Per Million","sum","COVID","all"
"Luxembourg",16,"cases",4295.747,"Cases Per Million","sum","COVID","all"
"Luxembourg",17,"cases",1346.851,"Cases Per Million","sum","COVID","all"
"Luxembourg",18,"cases",4856.541,"Cases Per Million","sum","COVID","all"
"Luxembourg",19,"cases",2977.249,"Cases Per Million","sum","COVID","all"
"Luxembourg",20,"cases",3873.575,"Cases Per Million","sum","COVID","all"
"Luxembourg",21,"cases",5456.716,"Cases Per Million","sum","COVID","all"
"Luxembourg",22,"cases",11811.334,"Cases Per Million","sum","COVID","all"
"Luxembourg",23,"cases",8063.78,"Cases Per Million","sum","COVID","all"
"Macedonia",1,"cases",0.48,"Cases Per Million","sum","COVID","all"
"Macedonia",2,"cases",157.491,"Cases Per Million","sum","COVID","all"
"Macedonia",3,"cases",545.455,"Cases Per Million","sum","COVID","all"
"Macedonia",4,"cases",365.397,"Cases Per Million","sum","COVID","all"
"Macedonia",5,"cases",1972.475,"Cases Per Million","sum","COVID","all"
"Macedonia",6,"cases",2122.286,"Cases Per Million","sum","COVID","all"
"Macedonia",7,"cases",1722.314,"Cases Per Million","sum","COVID","all"
"Macedonia",8,"cases",1745.844,"Cases Per Million","sum","COVID","all"
"Macedonia",9,"cases",6527.706,"Cases Per Million","sum","COVID","all"
"Macedonia",10,"cases",14551.577,"Cases Per Million","sum","COVID","all"
"Macedonia",11,"cases",10299.804,"Cases Per Million","sum","COVID","all"
"Macedonia",12,"cases",4496.169,"Cases Per Million","sum","COVID","all"
"Macedonia",13,"cases",4846.684,"Cases Per Million","sum","COVID","all"
"Macedonia",14,"cases",13077.02,"Cases Per Million","sum","COVID","all"
"Macedonia",15,"cases",10729.063,"Cases Per Million","sum","COVID","all"
"Macedonia",16,"cases",1394.848,"Cases Per Million","sum","COVID","all"
"Macedonia",17,"cases",197.823,"Cases Per Million","sum","COVID","all"
"Macedonia",18,"cases",334.187,"Cases Per Million","sum","COVID","all"
"Macedonia",19,"cases",9657.838,"Cases Per Million","sum","COVID","all"
"Macedonia",20,"cases",7161.033,"Cases Per Million","sum","COVID","all"
"Macedonia",21,"cases",5350.847,"Cases Per Million","sum","COVID","all"
"Macedonia",22,"cases",6257.86,"Cases Per Million","sum","COVID","all"
"Macedonia",23,"cases",1875.006,"Cases Per Million","sum","COVID","all"
"Madagascar",1,"cases",2.006,"Cases Per Million","sum","COVID","all"
"Madagascar",2,"cases",2.497,"Cases Per Million","sum","COVID","all"
"Madagascar",3,"cases",22.62,"Cases Per Million","sum","COVID","all"
"Madagascar",4,"cases",50.76,"Cases Per Million","sum","COVID","all"
"Madagascar",5,"cases",304.423,"Cases Per Million","sum","COVID","all"
"Madagascar",6,"cases",140.531,"Cases Per Million","sum","COVID","all"
"Madagascar",7,"cases",54.349,"Cases Per Million","sum","COVID","all"
"Madagascar",8,"cases",24.729,"Cases Per Million","sum","COVID","all"
"Madagascar",9,"cases",8.09,"Cases Per Million","sum","COVID","all"
"Madagascar",10,"cases",13.12,"Cases Per Million","sum","COVID","all"
"Madagascar",11,"cases",47.524,"Cases Per Million","sum","COVID","all"
"Madagascar",12,"cases",26.945,"Cases Per Million","sum","COVID","all"
"Madagascar",13,"cases",161.64,"Cases Per Million","sum","COVID","all"
"Madagascar",14,"cases",442.812,"Cases Per Million","sum","COVID","all"
"Madagascar",15,"cases",152.248,"Cases Per Million","sum","COVID","all"
"Madagascar",16,"cases",30.742,"Cases Per Million","sum","COVID","all"
"Madagascar",17,"cases",15.722,"Cases Per Million","sum","COVID","all"
"Madagascar",18,"cases",7.247,"Cases Per Million","sum","COVID","all"
"Madagascar",19,"cases",1.022,"Cases Per Million","sum","COVID","all"
"Madagascar",20,"cases",25.609,"Cases Per Million","sum","COVID","all"
"Madagascar",21,"cases",24.765,"Cases Per Million","sum","COVID","all"
"Madagascar",22,"cases",51.499,"Cases Per Million","sum","COVID","all"
"Malawi",1,"cases",NA,"Cases Per Million","sum","COVID","all"
"Malawi",2,"cases",NA,"Cases Per Million","sum","COVID","all"
"Malawi",3,"cases",12.571,"Cases Per Million","sum","COVID","all"
"Malawi",4,"cases",47.843,"Cases Per Million","sum","COVID","all"
"Malawi",5,"cases",145.258,"Cases Per Million","sum","COVID","all"
"Malawi",6,"cases",75.733,"Cases Per Million","sum","COVID","all"
"Malawi",7,"cases",10.538,"Cases Per Million","sum","COVID","all"
"Malawi",8,"cases",7.992,"Cases Per Million","sum","COVID","all"
"Malawi",9,"cases",4.99,"Cases Per Million","sum","COVID","all"
"Malawi",10,"cases",28.25,"Cases Per Million","sum","COVID","all"
"Malawi",11,"cases",884.585,"Cases Per Million","sum","COVID","all"
"Malawi",12,"cases",406.258,"Cases Per Million","sum","COVID","all"
"Malawi",13,"cases",81.742,"Cases Per Million","sum","COVID","all"
"Malawi",14,"cases",26.824,"Cases Per Million","sum","COVID","all"
"Malawi",15,"cases",13.233,"Cases Per Million","sum","COVID","all"
"Malawi",16,"cases",91.005,"Cases Per Million","sum","COVID","all"
"Malawi",17,"cases",825.591,"Cases Per Million","sum","COVID","all"
"Malawi",18,"cases",414.655,"Cases Per Million","sum","COVID","all"
"Malawi",19,"cases",55.273,"Cases Per Million","sum","COVID","all"
"Malawi",20,"cases",10.992,"Cases Per Million","sum","COVID","all"
"Malawi",21,"cases",6.111,"Cases Per Million","sum","COVID","all"
"Malawi",22,"cases",23.614,"Cases Per Million","sum","COVID","all"
"Malaysia",1,"cases",NA,"Cases Per Million","sum","COVID","all"
"Malaysia",2,"cases",0.644,"Cases Per Million","sum","COVID","all"
"Malaysia",3,"cases",83.506,"Cases Per Million","sum","COVID","all"
"Malaysia",4,"cases",98.729,"Cases Per Million","sum","COVID","all"
"Malaysia",5,"cases",55.437,"Cases Per Million","sum","COVID","all"
"Malaysia",6,"cases",25.02,"Cases Per Million","sum","COVID","all"
"Malaysia",7,"cases",10.289,"Cases Per Million","sum","COVID","all"
"Malaysia",8,"cases",11.112,"Cases Per Million","sum","COVID","all"
"Malaysia",9,"cases",57.483,"Cases Per Million","sum","COVID","all"
"Malaysia",10,"cases",620.083,"Cases Per Million","sum","COVID","all"
"Malaysia",11,"cases",1041.887,"Cases Per Million","sum","COVID","all"
"Malaysia",12,"cases",1443.519,"Cases Per Million","sum","COVID","all"
"Malaysia",13,"cases",3110.461,"Cases Per Million","sum","COVID","all"
"Malaysia",14,"cases",2617.543,"Cases Per Million","sum","COVID","all"
"Malaysia",15,"cases",1365.261,"Cases Per Million","sum","COVID","all"
"Malaysia",16,"cases",1928.627,"Cases Per Million","sum","COVID","all"
"Malaysia",17,"cases",4992.769,"Cases Per Million","sum","COVID","all"
"Malaysia",18,"cases",5480.258,"Cases Per Million","sum","COVID","all"
"Malaysia",19,"cases",11023.032,"Cases Per Million","sum","COVID","all"
"Malaysia",20,"cases",19312.248,"Cases Per Million","sum","COVID","all"
"Malaysia",21,"cases",15237.92,"Cases Per Million","sum","COVID","all"
"Malaysia",22,"cases",6893.63,"Cases Per Million","sum","COVID","all"
"Malaysia",23,"cases",4916.371,"Cases Per Million","sum","COVID","all"
