scenario,region,subRegion,param,class,x,units,aggregate,value
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2050,Water Withdrawal by Sector (km3),sum,1009.989773
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2075,Water Withdrawal by Sector (km3),sum,3018.535855
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2100,Water Withdrawal by Sector (km3),sum,745.3299818
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),biomass,2025,Electricity Generation by Fuel (TWh),sum,2699.147972
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),biomass,2050,Electricity Generation by Fuel (TWh),sum,2956.645442
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),biomass,2075,Electricity Generation by Fuel (TWh),sum,1671.332482
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),biomass,2100,Electricity Generation by Fuel (TWh),sum,2651.136287
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),coal,2015,Electricity Generation by Fuel (TWh),sum,1450.520534
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),coal,2025,Electricity Generation by Fuel (TWh),sum,2126.464564
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),coal,2050,Electricity Generation by Fuel (TWh),sum,739.8028856
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),coal,2075,Electricity Generation by Fuel (TWh),sum,3432.704276
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),coal,2100,Electricity Generation by Fuel (TWh),sum,1469.0354
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),gas,2015,Electricity Generation by Fuel (TWh),sum,3612.283646
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),gas,2025,Electricity Generation by Fuel (TWh),sum,672.6068504
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),gas,2050,Electricity Generation by Fuel (TWh),sum,2622.140958
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),gas,2075,Electricity Generation by Fuel (TWh),sum,895.7963706
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),gas,2100,Electricity Generation by Fuel (TWh),sum,2716.234931
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),geothermal,2015,Electricity Generation by Fuel (TWh),sum,2184.768726
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),geothermal,2025,Electricity Generation by Fuel (TWh),sum,1061.51957
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),geothermal,2050,Electricity Generation by Fuel (TWh),sum,2550.189759
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),geothermal,2075,Electricity Generation by Fuel (TWh),sum,1680.151332
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),geothermal,2100,Electricity Generation by Fuel (TWh),sum,4632.05299
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),hydro,2015,Electricity Generation by Fuel (TWh),sum,2320.476489
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),hydro,2025,Electricity Generation by Fuel (TWh),sum,1117.378288
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),hydro,2050,Electricity Generation by Fuel (TWh),sum,3386.212695
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),hydro,2075,Electricity Generation by Fuel (TWh),sum,1547.183414
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),hydro,2100,Electricity Generation by Fuel (TWh),sum,1165.665614
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),nuclear,2025,Electricity Generation by Fuel (TWh),sum,1375.661628
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),nuclear,2050,Electricity Generation by Fuel (TWh),sum,2878.184742
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),nuclear,2075,Electricity Generation by Fuel (TWh),sum,2204.605537
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),nuclear,2100,Electricity Generation by Fuel (TWh),sum,1190.15883
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),refined liquids,2015,Electricity Generation by Fuel (TWh),sum,2263.043876
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),refined liquids,2025,Electricity Generation by Fuel (TWh),sum,2612.36759
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),refined liquids,2050,Electricity Generation by Fuel (TWh),sum,787.7834183
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),refined liquids,2075,Electricity Generation by Fuel (TWh),sum,1829.064711
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),refined liquids,2100,Electricity Generation by Fuel (TWh),sum,1695.559824
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),solar,2015,Electricity Generation by Fuel (TWh),sum,883.3639089
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),solar,2025,Electricity Generation by Fuel (TWh),sum,2025.002309
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),solar,2050,Electricity Generation by Fuel (TWh),sum,1660.05543
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),solar,2075,Electricity Generation by Fuel (TWh),sum,893.6346164
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),solar,2100,Electricity Generation by Fuel (TWh),sum,2262.0816
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),wind,2015,Electricity Generation by Fuel (TWh),sum,2154.744007
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),wind,2025,Electricity Generation by Fuel (TWh),sum,992.9816698
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),wind,2050,Electricity Generation by Fuel (TWh),sum,2211.000198
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),wind,2075,Electricity Generation by Fuel (TWh),sum,1078.626658
Scenario 3,OH,OH,Electricity Generation by Fuel (TWh),wind,2100,Electricity Generation by Fuel (TWh),sum,1523.329571
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),agriculture,2015,Water Withdrawal by Sector (km3),sum,1665.778743
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),agriculture,2025,Water Withdrawal by Sector (km3),sum,3012.297761
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),agriculture,2050,Water Withdrawal by Sector (km3),sum,1316.416557
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),agriculture,2075,Water Withdrawal by Sector (km3),sum,3129.291073
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),agriculture,2100,Water Withdrawal by Sector (km3),sum,1669.319838
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),desalination,2015,Water Withdrawal by Sector (km3),sum,2970.39993
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),desalination,2025,Water Withdrawal by Sector (km3),sum,1471.302797
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),desalination,2050,Water Withdrawal by Sector (km3),sum,3852.124058
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),desalination,2075,Water Withdrawal by Sector (km3),sum,1460.048406
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),desalination,2100,Water Withdrawal by Sector (km3),sum,1697.509152
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),electricity,2015,Water Withdrawal by Sector (km3),sum,2890.818072
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),electricity,2025,Water Withdrawal by Sector (km3),sum,3653.748306
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),electricity,2050,Water Withdrawal by Sector (km3),sum,1770.225208
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),electricity,2075,Water Withdrawal by Sector (km3),sum,659.4101988
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),electricity,2100,Water Withdrawal by Sector (km3),sum,1737.948565
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),industry,2015,Water Withdrawal by Sector (km3),sum,2117.411143
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),industry,2025,Water Withdrawal by Sector (km3),sum,3836.24572
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),industry,2050,Water Withdrawal by Sector (km3),sum,2697.155996
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),industry,2075,Water Withdrawal by Sector (km3),sum,2170.843146
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),industry,2100,Water Withdrawal by Sector (km3),sum,3340.496694
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),livestock,2015,Water Withdrawal by Sector (km3),sum,1279.615079
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),livestock,2025,Water Withdrawal by Sector (km3),sum,2252.563024
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),livestock,2050,Water Withdrawal by Sector (km3),sum,2365.398736
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),livestock,2075,Water Withdrawal by Sector (km3),sum,4057.776018
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),livestock,2100,Water Withdrawal by Sector (km3),sum,3305.189885
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),mining,2015,Water Withdrawal by Sector (km3),sum,2223.811728
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),mining,2025,Water Withdrawal by Sector (km3),sum,3417.17112
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),mining,2050,Water Withdrawal by Sector (km3),sum,1527.503579
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),mining,2075,Water Withdrawal by Sector (km3),sum,2173.067755
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),mining,2100,Water Withdrawal by Sector (km3),sum,1315.200678
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2015,Water Withdrawal by Sector (km3),sum,2029.927434
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2025,Water Withdrawal by Sector (km3),sum,1680.704893
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2050,Water Withdrawal by Sector (km3),sum,721.6329845
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2075,Water Withdrawal by Sector (km3),sum,2439.394917
Scenario 3,OH,OH,Water Withdrawal by Sector (km3),municipal,2100,Water Withdrawal by Sector (km3),sum,1471.970442
Scenario 1,OH,OH,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,3211.858575
Scenario 1,OH,OH,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,1477.149642
Scenario 1,OH,OH,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,1473.252962
Scenario 1,OH,OH,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,1572.431602
Scenario 1,OH,OH,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,2043.495614
Scenario 1,OH,OH,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,2493.360459
Scenario 1,OH,OH,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,1124.100808
Scenario 1,OH,OH,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,2100.917499
Scenario 1,OH,OH,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,1370.842975
Scenario 1,OH,OH,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,3238.843474
Scenario 1,OH,OH,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,2156.912415
Scenario 1,OH,OH,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,1955.964484
Scenario 1,OH,OH,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,2048.640347
Scenario 1,OH,OH,Ag Production (Mt),MiscCrop,2075,Ag Production (Mt),sum,2046.358282
Scenario 1,OH,OH,Ag Production (Mt),MiscCrop,2100,Ag Production (Mt),sum,2994.398731
Scenario 1,OH,OH,Ag Production (Mt),OilCrop,2015,Ag Production (Mt),sum,1128.329193
Scenario 1,OH,OH,Ag Production (Mt),OilCrop,2025,Ag Production (Mt),sum,770.0046504
Scenario 1,OH,OH,Ag Production (Mt),OilCrop,2050,Ag Production (Mt),sum,1018.187495
Scenario 1,OH,OH,Ag Production (Mt),OilCrop,2075,Ag Production (Mt),sum,2194.755241
Scenario 1,OH,OH,Ag Production (Mt),OilCrop,2100,Ag Production (Mt),sum,1498.263365
Scenario 1,OH,OH,Ag Production (Mt),OtherGrain,2015,Ag Production (Mt),sum,2182.662333
Scenario 1,OH,OH,Ag Production (Mt),OtherGrain,2025,Ag Production (Mt),sum,1512.145152
Scenario 1,OH,OH,Ag Production (Mt),OtherGrain,2050,Ag Production (Mt),sum,2149.055311
Scenario 1,OH,OH,Ag Production (Mt),OtherGrain,2075,Ag Production (Mt),sum,2090.505217
Scenario 1,OH,OH,Ag Production (Mt),OtherGrain,2100,Ag Production (Mt),sum,1274.765234
Scenario 1,OH,OH,Ag Production (Mt),Rice,2015,Ag Production (Mt),sum,979.7679642
Scenario 1,OH,OH,Ag Production (Mt),Rice,2025,Ag Production (Mt),sum,2676.323698
Scenario 1,OH,OH,Ag Production (Mt),Rice,2050,Ag Production (Mt),sum,2649.816345
Scenario 1,OH,OH,Ag Production (Mt),Rice,2075,Ag Production (Mt),sum,3814.766129
Scenario 1,OH,OH,Ag Production (Mt),Rice,2100,Ag Production (Mt),sum,3588.892561
Scenario 1,OH,OH,Ag Production (Mt),RootTuber,2015,Ag Production (Mt),sum,3017.828157
Scenario 1,OH,OH,Ag Production (Mt),RootTuber,2025,Ag Production (Mt),sum,2257.060374
Scenario 1,OH,OH,Ag Production (Mt),RootTuber,2050,Ag Production (Mt),sum,2678.692612
Scenario 1,OH,OH,Ag Production (Mt),RootTuber,2075,Ag Production (Mt),sum,1642.642918
Scenario 1,OH,OH,Ag Production (Mt),RootTuber,2100,Ag Production (Mt),sum,2906.976179
Scenario 1,OH,OH,Ag Production (Mt),Wheat,2015,Ag Production (Mt),sum,1075.802685
Scenario 1,OH,OH,Ag Production (Mt),Wheat,2025,Ag Production (Mt),sum,1072.579334
Scenario 1,OH,OH,Ag Production (Mt),Wheat,2050,Ag Production (Mt),sum,652.7398851
Scenario 1,OH,OH,Ag Production (Mt),Wheat,2075,Ag Production (Mt),sum,1893.065823
Scenario 1,OH,OH,Ag Production (Mt),Wheat,2100,Ag Production (Mt),sum,1322.294413
Scenario 2,OH,OH,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,1243.136273
Scenario 2,OH,OH,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,2188.093204
Scenario 2,OH,OH,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,1349.072219
Scenario 2,OH,OH,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,2295.48578
Scenario 2,OH,OH,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,1288.690591
Scenario 2,OH,OH,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,3764.716919
Scenario 2,OH,OH,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,2757.871251
Scenario 2,OH,OH,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,1512.356359
Scenario 2,OH,OH,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,1919.845963
Scenario 2,OH,OH,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,4074.740749
Scenario 2,OH,OH,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,2198.069461
Scenario 2,OH,OH,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,1879.230598
Scenario 2,OH,OH,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,1591.983771
Scenario 2,OH,OH,Ag Production (Mt),MiscCrop,2075,Ag Production (Mt),sum,1313.627551
Scenario 2,OH,OH,Ag Production (Mt),MiscCrop,2100,Ag Production (Mt),sum,4581.638655
Scenario 2,OH,OH,Ag Production (Mt),OilCrop,2015,Ag Production (Mt),sum,1684.669918
Scenario 2,OH,OH,Ag Production (Mt),OilCrop,2025,Ag Production (Mt),sum,2020.447339
Scenario 2,OH,OH,Ag Production (Mt),OilCrop,2050,Ag Production (Mt),sum,1346.220104
Scenario 2,OH,OH,Ag Production (Mt),OilCrop,2075,Ag Production (Mt),sum,2126.265914
Scenario 2,OH,OH,Ag Production (Mt),OilCrop,2100,Ag Production (Mt),sum,1083.951963
Scenario 2,OH,OH,Ag Production (Mt),OtherGrain,2015,Ag Production (Mt),sum,2127.186014
Scenario 2,OH,OH,Ag Production (Mt),OtherGrain,2025,Ag Production (Mt),sum,1230.299284
Scenario 2,OH,OH,Ag Production (Mt),OtherGrain,2050,Ag Production (Mt),sum,2809.243401
Scenario 2,OH,OH,Ag Production (Mt),OtherGrain,2075,Ag Production (Mt),sum,3462.888195
Scenario 2,OH,OH,Ag Production (Mt),OtherGrain,2100,Ag Production (Mt),sum,3823.346157
Scenario 2,OH,OH,Ag Production (Mt),Rice,2015,Ag Production (Mt),sum,1499.973589
Scenario 2,OH,OH,Ag Production (Mt),Rice,2025,Ag Production (Mt),sum,2297.922876
Scenario 2,OH,OH,Ag Production (Mt),Rice,2050,Ag Production (Mt),sum,1430.857941
Scenario 2,OH,OH,Ag Production (Mt),Rice,2075,Ag Production (Mt),sum,1665.700735
Scenario 2,OH,OH,Ag Production (Mt),Rice,2100,Ag Production (Mt),sum,2219.426479
Scenario 2,OH,OH,Ag Production (Mt),RootTuber,2015,Ag Production (Mt),sum,1426.201782
Scenario 2,OH,OH,Ag Production (Mt),RootTuber,2025,Ag Production (Mt),sum,2283.478225
Scenario 2,OH,OH,Ag Production (Mt),RootTuber,2050,Ag Production (Mt),sum,2612.557077
Scenario 2,OH,OH,Ag Production (Mt),RootTuber,2075,Ag Production (Mt),sum,1231.246222
Scenario 2,OH,OH,Ag Production (Mt),RootTuber,2100,Ag Production (Mt),sum,1811.025784
Scenario 2,OH,OH,Ag Production (Mt),Wheat,2015,Ag Production (Mt),sum,1754.646288
Scenario 2,OH,OH,Ag Production (Mt),Wheat,2025,Ag Production (Mt),sum,1570.438786
Scenario 2,OH,OH,Ag Production (Mt),Wheat,2050,Ag Production (Mt),sum,1590.096869
Scenario 2,OH,OH,Ag Production (Mt),Wheat,2075,Ag Production (Mt),sum,1323.743253
Scenario 2,OH,OH,Ag Production (Mt),Wheat,2100,Ag Production (Mt),sum,2514.078625
Scenario 3,OH,OH,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,1296.926514
Scenario 3,OH,OH,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,1098.559603
Scenario 3,OH,OH,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,2966.133033
Scenario 3,OH,OH,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,2025.82206
Scenario 3,OH,OH,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,1138.068663
Scenario 3,OH,OH,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,1103.187866
Scenario 3,OH,OH,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,2207.5033
Scenario 3,OH,OH,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,1115.909292
Scenario 3,OH,OH,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,2140.87003
Scenario 3,OH,OH,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,1638.425993
Scenario 3,OH,OH,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,844.9098521
Scenario 3,OH,OH,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,2900.463535
Scenario 3,OH,OH,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,2936.652716
Scenario 3,OH,OH,Ag Production (Mt),MiscCrop,2075,Ag Production (Mt),sum,2753.311655
Scenario 3,OH,OH,Ag Production (Mt),MiscCrop,2100,Ag Production (Mt),sum,3328.689318
Scenario 3,OH,OH,Ag Production (Mt),OilCrop,2015,Ag Production (Mt),sum,2001.455754
Scenario 3,OH,OH,Ag Production (Mt),OilCrop,2025,Ag Production (Mt),sum,2560.166186
Scenario 3,OH,OH,Ag Production (Mt),OilCrop,2050,Ag Production (Mt),sum,1591.036354
Scenario 3,OH,OH,Ag Production (Mt),OilCrop,2075,Ag Production (Mt),sum,1480.13238
Scenario 3,OH,OH,Ag Production (Mt),OilCrop,2100,Ag Production (Mt),sum,1233.617259
Scenario 3,OH,OH,Ag Production (Mt),OtherGrain,2015,Ag Production (Mt),sum,1347.350063
Scenario 3,OH,OH,Ag Production (Mt),OtherGrain,2025,Ag Production (Mt),sum,692.3762955
Scenario 3,OH,OH,Ag Production (Mt),OtherGrain,2050,Ag Production (Mt),sum,2189.301026
Scenario 3,OH,OH,Ag Production (Mt),OtherGrain,2075,Ag Production (Mt),sum,1805.374539
Scenario 3,OH,OH,Ag Production (Mt),OtherGrain,2100,Ag Production (Mt),sum,3552.752153
Scenario 3,OH,OH,Ag Production (Mt),Rice,2015,Ag Production (Mt),sum,2274.074238
Scenario 3,OH,OH,Ag Production (Mt),Rice,2025,Ag Production (Mt),sum,1448.42908
Scenario 3,OH,OH,Ag Production (Mt),Rice,2050,Ag Production (Mt),sum,1487.843636
Scenario 3,OH,OH,Ag Production (Mt),Rice,2075,Ag Production (Mt),sum,3592.201881
