scenario,region,subRegion,param,sources,class,x,xLabel,vintage,units,aggregate,classLabel,classPalette,origScen,origQuery,origUnits,origX,value
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,3.4632264
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,3.4166315
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,3.3679428
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,3.3038888
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,3.2609648
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,3.2131967
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,3.1561288
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,3.0932849
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,3.0296534
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,RootTuber,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,2.9645749
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,34.44835
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,24.74717
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,31.88994
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,32.17914
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,24.18036
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,23.83894
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,23.68616
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,23.3806
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,24.95932
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,27.26886
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,28.47414
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,29.4134
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,29.96157
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,30.14353
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,30.33616
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,30.48588
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,30.4108
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,30.20279
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,29.94837
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,29.7107
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,29.51368
Scenario 1,Southeast Asia,Phlppns,Ag Production (Mt),NA,SugarCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,29.36613
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.09073049
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.1717524
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.07485148
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.07731778
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.09837509
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.10176747
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.10341641
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.1033014
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.10063139
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.09909973
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.09869451
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.09810928
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.10044255
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.10227091
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.10361852
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.10026502
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.1011784
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.10178897
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.10209067
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.10219203
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.10213215
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,Corn,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.10191877
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.0006073
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.001970198
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.002660799
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.002726699
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.002883099
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.002895282
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.002990968
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.003049538
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.002904723
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.002779376
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.002670819
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.002556161
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.002583367
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.002601788
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.002619505
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.002638267
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.002643239
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.002637318
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.002622455
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.002604211
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.00258585
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,FiberCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.002564936
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.1136481
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.2248529
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.2196919
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.2235549
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.2130822
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.2480378
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.288561
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.3270285
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.3406061
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.3481749
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.3514405
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.3515276
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.3679317
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.3812586
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.3918733
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.3993875
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.4048315
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.4074746
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.4079258
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.4067343
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.4043366
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,MiscCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.4008924
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.01120769
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.01719297
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.01376709
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.01391019
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.01391019
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.01539499
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.01585734
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.0160584
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.01564961
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.0155435
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.01558591
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.01555193
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.01589079
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.01618672
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.01661065
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.01696171
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.01733871
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.01770731
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.01805914
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.0183792
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.01866519
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OilCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.01892538
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OtherGrain,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.013969879
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OtherGrain,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.015691279
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OtherGrain,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.010193778
Scenario 1,Southeast Asia,RusCstSE,Ag Production (Mt),NA,OtherGrain,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.010198478
